Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable
F02247,Cheese,Dairy,39.07,31.51,24.54,5.16,Very_Low,58,4.2,85.04,Chilled,Long_Distance,PA_PE_Vacuum,87,Low,Very_Low,Yes
F02248,Rice,Grain,13.44,2.08,6.7,6.54,Very_Low,343,23.6,52.86,Ambient,Normal,HDPE,81,Low,Low,No
F02249,Tomato,Fresh Produce,95.82,0.0,1.02,4.39,High,9,6.0,96.35,Chilled,Normal,Micro_Perforated_PE,45,High,High,Yes
F02250,Apple,Fresh Produce,86.6,0.41,0.0,3.41,High,63,5.8,93.75,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes
F02251,Frozen Peas,Frozen Vegetable,81.75,0.84,6.0,6.21,Low,378,-19.2,71.72,Frozen,Long_Distance,PE_Film,75,Medium,Low,Yes
F02252,Cheese,Dairy,36.93,33.18,25.63,4.98,Very_Low,63,3.2,84.04,Chilled,Normal,PA_PE_Vacuum,84,Low,Very_Low,Yes
F02253,Rice,Grain,11.47,2.08,7.37,6.49,Very_Low,374,25.4,44.43,Ambient,Normal,HDPE,79,Low,Low,No
F02254,Bread,Bakery,38.21,2.76,8.9,5.4,Very_Low,16,24.3,59.19,Ambient,Long_Distance,LDPE_Bag,47,Medium,Medium,No
F02255,Peanuts,Nuts,5.12,52.12,25.11,6.52,Very_Low,187,25.6,58.47,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F02256,Frozen Peas,Frozen Vegetable,79.33,1.09,5.02,6.09,Low,343,-20.2,91.69,Frozen,Normal,PE_Film,77,Medium,Low,Yes
F02257,Rice,Grain,15.07,0.32,7.37,6.56,Very_Low,335,26.0,53.46,Ambient,Normal,HDPE,84,Low,Low,No
F02258,Fish,Seafood,71.43,4.79,18.73,6.63,Very_Low,12,2.1,89.71,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes
F02259,Milk Powder,Dairy,1.99,25.11,25.07,6.44,Very_Low,385,23.8,64.24,Ambient,Long_Distance,Aluminum_Laminate,93,Very_Low,Very_Low,No
F02260,Onion,Vegetable,90.67,0.0,1.21,5.45,Low,136,20.3,53.97,Ambient,Normal,Breathable_PP,51,High,Medium,Yes
F02261,Rice,Grain,11.36,0.31,7.29,6.29,Very_Low,375,24.3,54.83,Ambient,Long_Distance,HDPE,83,Low,Low,No
F02262,Peanuts,Nuts,5.44,49.38,24.24,6.48,Very_Low,184,25.6,59.05,Ambient,Long_Distance,Metallized_PET_PE,73,Very_Low,Very_Low,No
F02263,Fresh Chicken,Meat,74.17,9.28,22.8,5.83,Very_Low,9,3.2,84.65,Chilled,Normal,PA_PE_Vacuum,90,Low,Very_Low,Yes
F02264,Tomato,Fresh Produce,96.15,2.22,1.01,4.33,High,26,6.0,85.24,Chilled,Long_Distance,Micro_Perforated_PE,42,High,High,Yes
F02265,Frozen Peas,Frozen Vegetable,81.65,0.58,5.91,6.23,Low,405,-18.4,76.92,Frozen,Long_Distance,PE_Film,68,Medium,Low,Yes
F02266,Bread,Bakery,39.2,4.18,10.04,5.33,Very_Low,7,25.5,72.53,Ambient,Long_Distance,LDPE_Bag,60,Medium,Medium,No
F02267,Tomato,Fresh Produce,94.76,0.0,0.96,4.4,High,12,4.0,94.39,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes
F02268,Wheat Flour,Grain,12.59,0.0,13.42,6.09,Very_Low,160,24.7,57.63,Ambient,Normal,HDPE,82,Low,Low,No
F02269,Potato Chips,Snacks,1.18,29.69,6.43,6.35,Very_Low,182,24.8,58.38,Ambient,Long_Distance,Metallized_PET_PE,73,Low,Very_Low,Yes
F02270,Biscuits,Bakery,5.76,18.28,6.62,7.32,Very_Low,190,24.5,59.34,Ambient,Normal,BOPP_PE,63,Low,Low,No
F02271,Onion,Vegetable,90.99,1.31,1.05,5.77,Low,123,20.0,55.23,Ambient,Normal,Breathable_PP,57,High,Medium,Yes
F02272,Biscuits,Bakery,4.54,18.06,7.26,6.94,Very_Low,185,23.9,70.22,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No
F02273,Ground Coffee,Beverage,5.2,16.13,13.91,5.12,Very_Low,372,25.3,60.21,Ambient,Normal,High_Barrier_Laminate,96,Very_Low,Very_Low,No
F02274,Fish,Seafood,76.65,4.42,20.51,6.13,Very_Low,12,0.6,91.31,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F02275,Onion,Vegetable,88.7,0.0,1.23,5.7,Low,111,19.6,61.36,Ambient,Normal,Breathable_PP,49,High,Medium,Yes
F02276,Carrot,Fresh Produce,88.89,0.0,0.19,6.08,High,26,3.5,85.99,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes
F02277,Onion,Vegetable,86.08,0.0,2.13,5.45,Low,111,21.3,55.41,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes
F02278,Milk Powder,Dairy,8.44,26.71,27.03,6.96,Very_Low,369,25.1,63.66,Ambient,Normal,Aluminum_Laminate,103,Very_Low,Very_Low,No
F02279,Mango,Fresh Produce,88.31,1.39,0.57,4.19,High,31,9.5,76.37,Chilled,Long_Distance,Breathable_PE,40,High,High,Yes
F02280,Yogurt,Dairy,87.14,3.83,4.79,4.42,Very_Low,25,2.5,90.65,Chilled,Refrigerated,PP_Cup_Foil_Lid,50,Medium,Low,Yes
F02281,Coffee Powder,Beverage,3.6,15.23,14.47,4.96,Very_Low,331,24.2,72.3,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No
F02282,Wheat Flour,Grain,12.49,1.03,13.32,6.04,Very_Low,187,25.1,62.5,Ambient,Normal,HDPE,79,Low,Low,No
F02283,Potato Chips,Snacks,2.56,30.94,5.91,6.5,Very_Low,183,25.6,49.98,Ambient,Normal,Metallized_PET_PE,74,Low,Very_Low,Yes
F02284,Yogurt,Dairy,82.46,1.9,4.66,4.42,Very_Low,42,3.7,95.29,Chilled,Refrigerated,PP_Cup_Foil_Lid,48,Medium,Low,Yes
F02285,Fresh Chicken,Meat,70.41,8.85,23.45,5.83,Very_Low,3,3.7,85.34,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes
F02286,Potato Chips,Snacks,1.66,29.35,5.86,5.98,Very_Low,181,25.9,49.32,Ambient,Long_Distance,Metallized_PET_PE,81,Low,Very_Low,Yes
F02287,Mango,Fresh Produce,79.22,0.0,1.22,4.03,High,12,9.0,81.01,Chilled,Refrigerated,Breathable_PE,40,High,High,Yes
F02288,Ground Coffee,Beverage,3.83,17.23,14.17,5.05,Very_Low,362,25.6,76.71,Ambient,Long_Distance,High_Barrier_Laminate,83,Very_Low,Very_Low,No
F02289,Onion,Vegetable,87.33,0.0,1.74,5.71,Low,116,20.5,63.58,Ambient,Normal,Breathable_PP,57,High,Medium,Yes
F02290,Apple,Fresh Produce,86.08,0.0,0.54,3.54,High,47,4.6,80.72,Chilled,Long_Distance,Micro_Perforated_PE,49,High,High,Yes
F02291,Fresh Chicken,Meat,71.69,8.65,21.75,5.65,Very_Low,1,3.8,87.03,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes
F02292,Milk Powder,Dairy,4.27,27.12,25.74,6.48,Very_Low,340,25.3,57.67,Ambient,Normal,Aluminum_Laminate,100,Very_Low,Very_Low,No
F02293,Peanuts,Nuts,6.47,47.6,27.07,6.56,Very_Low,151,25.5,53.07,Ambient,Long_Distance,Metallized_PET_PE,84,Very_Low,Very_Low,No
F02294,Carrot,Fresh Produce,85.96,0.28,1.16,6.07,High,32,5.5,95.56,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes
F02295,Cheese,Dairy,36.85,32.79,26.51,5.38,Very_Low,72,3.6,87.59,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes
F02296,Biscuits,Bakery,5.09,15.6,6.13,7.23,Very_Low,201,24.6,58.49,Ambient,Normal,BOPP_PE,66,Low,Low,No
F02297,Rice,Grain,12.7,0.0,6.86,6.54,Very_Low,371,24.5,68.37,Ambient,Normal,HDPE,75,Low,Low,No
F02298,Butter,Dairy,17.14,82.6,1.05,5.95,Very_Low,133,3.8,87.73,Chilled,Long_Distance,Aluminum_Foil_Laminate,87,Very_Low,Very_Low,No
F02299,Cheese,Dairy,36.61,32.14,25.29,5.16,Very_Low,67,4.6,91.35,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F02300,Coffee Powder,Beverage,3.33,14.96,15.5,4.88,Very_Low,339,24.8,72.28,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No
F02301,Milk Powder,Dairy,4.81,26.87,26.77,6.6,Very_Low,340,24.6,57.59,Ambient,Long_Distance,Aluminum_Laminate,102,Very_Low,Very_Low,No
F02302,Potato Chips,Snacks,1.22,30.45,5.5,6.08,Very_Low,162,24.7,71.96,Ambient,Long_Distance,Metallized_PET_PE,68,Low,Very_Low,Yes
F02303,Onion,Vegetable,94.74,0.0,0.88,5.83,Low,118,20.4,52.75,Ambient,Normal,Breathable_PP,59,High,Medium,Yes
F02304,Onion,Vegetable,93.0,0.51,1.76,5.47,Low,124,20.5,67.15,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes
F02305,Potato Chips,Snacks,3.33,29.98,5.39,5.98,Very_Low,211,25.7,59.46,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes
F02306,Ground Coffee,Beverage,2.44,14.85,14.56,4.96,Very_Low,331,24.7,66.3,Ambient,Long_Distance,High_Barrier_Laminate,94,Very_Low,Very_Low,No
F02307,Butter,Dairy,16.61,81.21,0.94,6.16,Very_Low,114,3.6,82.98,Chilled,Normal,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F02308,Coffee Powder,Beverage,4.48,14.98,13.16,5.07,Very_Low,366,24.5,52.04,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No
F02309,Milk Powder,Dairy,1.36,25.86,25.86,6.55,Very_Low,393,25.8,53.63,Ambient,Long_Distance,Aluminum_Laminate,94,Very_Low,Very_Low,No
F02310,Frozen Peas,Frozen Vegetable,82.6,0.49,3.84,6.04,Low,359,-18.9,84.03,Frozen,Normal,PE_Film,67,Medium,Low,Yes
F02311,Fresh Chicken,Meat,64.49,8.28,23.33,5.82,Very_Low,7,3.5,81.0,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes
F02312,Bread,Bakery,40.06,3.3,8.73,5.57,Very_Low,1,24.3,47.51,Ambient,Normal,LDPE_Bag,47,Medium,Medium,No
F02313,Coffee Powder,Beverage,5.93,15.11,13.31,5.07,Very_Low,361,24.5,52.71,Ambient,Long_Distance,Metallized_PET_PE,68,Very_Low,Very_Low,No
F02314,Cheese,Dairy,37.37,31.84,26.38,5.36,Very_Low,65,3.5,87.73,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes
F02315,Coffee Powder,Beverage,2.99,14.81,14.9,4.85,Very_Low,303,24.4,56.87,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F02316,Potato Chips,Snacks,3.27,31.37,5.22,6.14,Very_Low,164,25.3,49.06,Ambient,Long_Distance,Metallized_PET_PE,77,Low,Very_Low,Yes
F02317,Rice,Grain,15.31,1.52,7.74,6.63,Very_Low,365,25.6,55.14,Ambient,Long_Distance,HDPE,78,Low,Low,No
F02318,Fresh Chicken,Meat,71.17,6.27,22.2,5.93,Very_Low,14,4.8,95.78,Chilled,Long_Distance,PA_PE_Vacuum,105,Low,Very_Low,Yes
F02319,Milk Powder,Dairy,2.24,25.55,25.46,6.54,Very_Low,374,25.0,65.57,Ambient,Normal,Aluminum_Laminate,101,Very_Low,Very_Low,No
F02320,Potato Chips,Snacks,1.43,29.17,6.58,6.35,Very_Low,171,25.1,63.53,Ambient,Long_Distance,Metallized_PET_PE,81,Low,Very_Low,Yes
F02321,Milk Powder,Dairy,1.42,25.56,26.65,6.51,Very_Low,411,25.5,54.9,Ambient,Long_Distance,Aluminum_Laminate,91,Very_Low,Very_Low,No
F02322,Onion,Vegetable,92.19,0.0,1.11,5.44,Low,112,19.5,51.95,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes
F02323,Cheese,Dairy,35.77,32.48,24.57,5.15,Very_Low,57,4.7,82.46,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes
F02324,Fish,Seafood,74.83,3.83,20.24,6.35,Very_Low,8,2.2,71.47,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes
F02325,Yogurt,Dairy,86.82,3.43,3.92,4.34,Very_Low,35,4.2,88.62,Chilled,Normal,PP_Cup_Foil_Lid,54,Medium,Low,Yes
F02326,Carrot,Fresh Produce,81.8,0.2,0.69,5.89,High,25,4.4,83.24,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes
F02327,Onion,Vegetable,88.93,0.0,0.53,5.49,Low,129,21.6,52.78,Ambient,Long_Distance,Breathable_PP,47,High,Medium,Yes
F02328,Peanuts,Nuts,4.09,46.95,27.06,6.54,Very_Low,170,25.4,54.28,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No
F02329,Peanuts,Nuts,7.61,47.05,24.6,6.34,Very_Low,180,25.6,60.05,Ambient,Long_Distance,Metallized_PET_PE,72,Very_Low,Very_Low,No
F02330,Bread,Bakery,39.11,3.56,9.46,5.58,Very_Low,7,26.9,56.22,Ambient,Normal,LDPE_Bag,52,Medium,Medium,No
F02331,Wheat Flour,Grain,11.83,3.05,13.24,5.94,Very_Low,174,24.0,63.36,Ambient,Long_Distance,HDPE,79,Low,Low,No
F02332,Ground Coffee,Beverage,3.12,15.97,14.17,4.84,Very_Low,340,26.3,70.41,Ambient,Long_Distance,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F02333,Frozen Peas,Frozen Vegetable,76.29,0.0,5.08,6.21,Low,340,-18.1,82.31,Frozen,Long_Distance,PE_Film,75,Medium,Low,Yes
F02334,Frozen Peas,Frozen Vegetable,77.56,0.51,5.18,6.33,Low,329,-19.3,84.18,Frozen,Normal,PE_Film,68,Medium,Low,Yes
F02335,Apple,Fresh Produce,83.98,1.39,0.4,3.59,High,61,4.3,73.48,Chilled,Long_Distance,Micro_Perforated_PE,38,High,High,Yes
F02336,Butter,Dairy,13.5,79.61,0.63,6.02,Very_Low,112,4.9,84.79,Chilled,Normal,Aluminum_Foil_Laminate,92,Very_Low,Very_Low,No
F02337,Rice,Grain,11.02,0.0,7.55,6.6,Very_Low,351,25.0,78.29,Ambient,Normal,HDPE,77,Low,Low,No
F02338,Tomato,Fresh Produce,96.37,0.0,0.64,4.46,High,11,5.5,91.71,Chilled,Long_Distance,Micro_Perforated_PE,36,High,High,Yes
F02339,Apple,Fresh Produce,88.31,1.56,0.59,3.29,High,63,5.9,70.7,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes
F02340,Butter,Dairy,10.98,82.99,0.68,6.15,Very_Low,114,2.7,65.79,Chilled,Long_Distance,Aluminum_Foil_Laminate,90,Very_Low,Very_Low,No
F02341,Fresh Chicken,Meat,74.28,8.21,23.37,5.69,Very_Low,6,3.5,95.19,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes
F02342,Peanuts,Nuts,5.63,47.78,24.92,6.72,Very_Low,173,24.6,41.31,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No
F02343,Bread,Bakery,34.35,2.67,9.03,5.53,Very_Low,2,25.7,65.08,Ambient,Normal,LDPE_Bag,53,Medium,Medium,No
F02344,Mango,Fresh Produce,86.77,0.0,0.66,4.0,High,22,10.5,84.71,Chilled,Long_Distance,Breathable_PE,41,High,High,Yes
F02345,Butter,Dairy,18.39,76.36,1.15,5.97,Very_Low,125,3.7,87.76,Chilled,Long_Distance,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No
F02346,Biscuits,Bakery,3.21,18.36,7.48,7.05,Very_Low,166,25.2,51.86,Ambient,Normal,BOPP_PE,54,Low,Low,No
F02347,Milk Powder,Dairy,2.58,28.05,27.12,6.68,Very_Low,360,23.8,50.63,Ambient,Long_Distance,Aluminum_Laminate,100,Very_Low,Very_Low,No
F02348,Potato Chips,Snacks,2.6,30.74,6.33,6.41,Very_Low,154,25.5,66.74,Ambient,Long_Distance,Metallized_PET_PE,74,Low,Very_Low,Yes
F02349,Onion,Vegetable,85.28,0.0,0.96,5.28,Low,129,20.4,59.9,Ambient,Long_Distance,Breathable_PP,52,High,Medium,Yes
F02350,Carrot,Fresh Produce,87.67,0.84,0.01,5.96,High,38,3.9,74.54,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes
F02351,Carrot,Fresh Produce,90.05,1.53,0.21,6.02,High,35,4.3,89.46,Chilled,Normal,Micro_Perforated_PE,46,High,High,Yes
F02352,Wheat Flour,Grain,14.35,2.28,12.66,6.04,Very_Low,188,25.7,60.69,Ambient,Normal,HDPE,81,Low,Low,No
F02353,Potato Chips,Snacks,0.98,30.02,5.02,5.92,Very_Low,205,25.7,59.54,Ambient,Normal,Metallized_PET_PE,80,Low,Very_Low,Yes
F02354,Potato Chips,Snacks,3.09,28.86,6.02,5.88,Very_Low,174,24.0,46.1,Ambient,Normal,Metallized_PET_PE,84,Low,Very_Low,Yes
F02355,Yogurt,Dairy,85.12,2.95,2.93,4.32,Very_Low,35,3.0,87.71,Chilled,Refrigerated,PP_Cup_Foil_Lid,55,Medium,Low,Yes
F02356,Milk Powder,Dairy,9.29,27.85,26.33,6.63,Very_Low,334,24.3,56.68,Ambient,Long_Distance,Aluminum_Laminate,102,Very_Low,Very_Low,No
F02357,Biscuits,Bakery,5.5,18.83,6.21,7.18,Very_Low,181,24.1,67.65,Ambient,Normal,BOPP_PE,60,Low,Low,No
F02358,Tomato,Fresh Produce,97.32,0.0,0.88,4.13,High,27,4.8,78.04,Chilled,Long_Distance,Micro_Perforated_PE,32,High,High,Yes
F02359,Bread,Bakery,41.16,3.67,8.67,5.24,Very_Low,1,24.7,43.05,Ambient,Long_Distance,LDPE_Bag,49,Medium,Medium,No
F02360,Coffee Powder,Beverage,2.19,13.9,14.69,5.0,Very_Low,362,26.0,64.83,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F02361,Mango,Fresh Produce,85.04,0.0,0.47,4.14,High,19,9.8,84.91,Chilled,Refrigerated,Breathable_PE,42,High,High,Yes
F02362,Milk Powder,Dairy,5.42,27.75,25.01,6.69,Very_Low,366,24.1,72.04,Ambient,Long_Distance,Aluminum_Laminate,108,Very_Low,Very_Low,No
F02363,Fresh Chicken,Meat,73.7,6.9,23.82,5.7,Very_Low,8,3.4,87.4,Chilled,Refrigerated,PA_PE_Vacuum,95,Low,Very_Low,Yes
F02364,Apple,Fresh Produce,84.76,0.8,0.0,3.67,High,67,4.9,85.08,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes
F02365,Rice,Grain,13.08,0.0,7.24,6.64,Very_Low,357,24.8,47.11,Ambient,Normal,HDPE,76,Low,Low,No
F02366,Coffee Powder,Beverage,1.72,14.33,14.51,5.05,Very_Low,365,24.5,58.82,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No
F02367,Ground Coffee,Beverage,0.66,15.37,14.69,5.01,Very_Low,363,24.5,63.13,Ambient,Normal,High_Barrier_Laminate,82,Very_Low,Very_Low,No
F02368,Ground Coffee,Beverage,1.69,15.45,13.59,4.83,Very_Low,358,26.1,52.01,Ambient,Normal,High_Barrier_Laminate,90,Very_Low,Very_Low,No
F02369,Potato Chips,Snacks,2.1,29.78,4.85,5.85,Very_Low,197,24.6,60.51,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes
F02370,Cheese,Dairy,37.04,32.2,25.16,4.94,Very_Low,63,4.6,83.52,Chilled,Normal,PA_PE_Vacuum,82,Low,Very_Low,Yes
F02371,Mango,Fresh Produce,83.97,0.29,0.71,3.99,High,14,11.8,75.69,Chilled,Refrigerated,Breathable_PE,47,High,High,Yes
F02372,Wheat Flour,Grain,13.49,0.76,12.05,6.27,Very_Low,165,24.0,64.52,Ambient,Normal,HDPE,82,Low,Low,No
F02373,Yogurt,Dairy,88.18,4.49,3.61,4.28,Very_Low,44,4.2,78.35,Chilled,Normal,PP_Cup_Foil_Lid,43,Medium,Low,Yes
F02374,Potato Chips,Snacks,1.92,29.65,6.26,6.14,Very_Low,184,25.4,63.94,Ambient,Normal,Metallized_PET_PE,86,Low,Very_Low,Yes
F02375,Biscuits,Bakery,3.25,17.73,7.01,6.96,Very_Low,190,25.6,63.12,Ambient,Long_Distance,BOPP_PE,63,Low,Low,No
F02376,Onion,Vegetable,87.48,2.27,1.82,5.42,Low,125,21.1,57.52,Ambient,Normal,Breathable_PP,48,High,Medium,Yes
F02377,Wheat Flour,Grain,10.68,2.48,14.11,6.2,Very_Low,192,25.2,58.5,Ambient,Long_Distance,HDPE,85,Low,Low,No
F02378,Cheese,Dairy,38.07,32.23,24.76,5.38,Very_Low,76,4.0,82.79,Chilled,Refrigerated,PA_PE_Vacuum,99,Low,Very_Low,Yes
F02379,Fresh Chicken,Meat,67.85,7.03,23.1,5.84,Very_Low,4,5.1,80.1,Chilled,Normal,PA_PE_Vacuum,97,Low,Very_Low,Yes
F02380,Carrot,Fresh Produce,88.55,0.61,0.99,6.13,High,30,4.9,84.87,Chilled,Refrigerated,Micro_Perforated_PE,43,High,High,Yes
F02381,Peanuts,Nuts,9.38,47.99,24.0,6.52,Very_Low,165,23.6,58.17,Ambient,Long_Distance,Metallized_PET_PE,81,Very_Low,Very_Low,No
F02382,Frozen Peas,Frozen Vegetable,80.66,1.27,5.75,6.23,Low,356,-16.7,86.71,Frozen,Normal,PE_Film,73,Medium,Low,Yes
F02383,Butter,Dairy,18.09,80.32,1.44,6.52,Very_Low,109,2.7,65.71,Chilled,Normal,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No
F02384,Fish,Seafood,75.74,5.84,21.54,6.21,Very_Low,15,1.5,77.81,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F02385,Bread,Bakery,39.02,1.8,8.9,5.55,Very_Low,1,23.8,57.39,Ambient,Normal,LDPE_Bag,58,Medium,Medium,No
F02386,Potato Chips,Snacks,2.39,29.6,5.72,5.97,Very_Low,180,25.8,55.8,Ambient,Normal,Metallized_PET_PE,80,Low,Very_Low,Yes
F02387,Potato Chips,Snacks,2.04,29.27,7.2,6.35,Very_Low,177,25.7,65.49,Ambient,Long_Distance,Metallized_PET_PE,76,Low,Very_Low,Yes
F02388,Cheese,Dairy,37.26,31.17,25.85,5.21,Very_Low,68,3.9,82.93,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
F02389,Cheese,Dairy,36.6,33.48,24.62,5.2,Very_Low,67,5.4,75.44,Chilled,Refrigerated,PA_PE_Vacuum,82,Low,Very_Low,Yes
F02390,Bread,Bakery,38.81,5.28,8.85,5.38,Very_Low,9,24.0,41.72,Ambient,Long_Distance,LDPE_Bag,46,Medium,Medium,No
F02391,Rice,Grain,10.36,0.0,7.1,6.33,Very_Low,410,25.5,64.47,Ambient,Long_Distance,HDPE,87,Low,Low,No
F02392,Peanuts,Nuts,8.28,46.84,25.54,6.46,Very_Low,171,24.3,50.66,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No
F02393,Ground Coffee,Beverage,0.0,13.2,13.41,5.19,Very_Low,329,24.5,49.95,Ambient,Long_Distance,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F02394,Tomato,Fresh Produce,97.34,1.27,0.79,4.31,High,11,5.2,83.48,Chilled,Refrigerated,Micro_Perforated_PE,42,High,High,Yes
F02395,Coffee Powder,Beverage,3.34,13.51,14.66,5.31,Very_Low,363,25.0,54.82,Ambient,Long_Distance,Metallized_PET_PE,78,Very_Low,Very_Low,No
F02396,Frozen Peas,Frozen Vegetable,75.69,0.0,5.79,6.01,Low,370,-15.9,80.8,Frozen,Normal,PE_Film,74,Medium,Low,Yes
F02397,Frozen Peas,Frozen Vegetable,80.39,1.13,5.04,5.97,Low,369,-18.4,85.01,Frozen,Normal,PE_Film,66,Medium,Low,Yes
F02398,Onion,Vegetable,93.33,0.0,1.08,5.57,Low,121,19.7,57.78,Ambient,Normal,Breathable_PP,46,High,Medium,Yes
F02399,Cheese,Dairy,38.39,35.07,26.16,5.19,Very_Low,67,3.3,83.0,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes
F02400,Mango,Fresh Produce,79.51,0.0,0.17,3.96,High,19,10.3,83.28,Chilled,Long_Distance,Breathable_PE,42,High,High,Yes
F02401,Rice,Grain,11.32,0.29,6.42,6.35,Very_Low,379,24.8,58.49,Ambient,Normal,HDPE,82,Low,Low,No
F02402,Rice,Grain,13.75,2.0,6.72,6.56,Very_Low,359,25.1,49.7,Ambient,Long_Distance,HDPE,82,Low,Low,No
F02403,Milk Powder,Dairy,1.54,25.3,24.26,6.6,Very_Low,382,27.1,70.52,Ambient,Long_Distance,Aluminum_Laminate,103,Very_Low,Very_Low,No
F02404,Rice,Grain,12.52,1.77,7.61,6.39,Very_Low,343,26.3,53.4,Ambient,Normal,HDPE,83,Low,Low,No
F02405,Tomato,Fresh Produce,94.12,0.0,1.02,4.42,High,13,4.9,77.44,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes
F02406,Wheat Flour,Grain,11.9,2.05,12.75,6.22,Very_Low,180,25.3,59.22,Ambient,Normal,HDPE,80,Low,Low,No
F02407,Rice,Grain,11.02,1.92,7.67,6.48,Very_Low,361,25.0,50.73,Ambient,Long_Distance,HDPE,84,Low,Low,No
F02408,Fish,Seafood,70.46,5.45,20.39,6.17,Very_Low,8,2.8,81.63,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes
F02409,Coffee Powder,Beverage,3.25,14.16,13.98,4.9,Very_Low,375,25.4,62.92,Ambient,Long_Distance,Metallized_PET_PE,81,Very_Low,Very_Low,No
F02410,Milk Powder,Dairy,4.02,27.39,26.17,6.53,Very_Low,380,26.1,50.26,Ambient,Long_Distance,Aluminum_Laminate,108,Very_Low,Very_Low,No
F02411,Bread,Bakery,40.77,3.41,9.31,5.17,Very_Low,11,25.1,42.41,Ambient,Long_Distance,LDPE_Bag,51,Medium,Medium,No
F02412,Biscuits,Bakery,5.28,18.77,6.33,7.25,Very_Low,198,25.3,60.02,Ambient,Normal,BOPP_PE,66,Low,Low,No
F02413,Rice,Grain,14.47,0.0,7.46,6.6,Very_Low,343,25.1,57.67,Ambient,Normal,HDPE,78,Low,Low,No
F02414,Wheat Flour,Grain,11.97,1.61,12.86,6.09,Very_Low,197,24.1,54.04,Ambient,Normal,HDPE,76,Low,Low,No
F02415,Fresh Chicken,Meat,74.02,9.17,22.51,5.7,Very_Low,1,4.7,83.84,Chilled,Long_Distance,PA_PE_Vacuum,90,Low,Very_Low,Yes
F02416,Tomato,Fresh Produce,94.48,0.0,0.78,4.15,High,24,4.3,94.83,Chilled,Refrigerated,Micro_Perforated_PE,43,High,High,Yes
F02417,Tomato,Fresh Produce,95.79,1.35,0.72,4.49,High,17,5.3,90.05,Chilled,Long_Distance,Micro_Perforated_PE,44,High,High,Yes
F02418,Apple,Fresh Produce,84.35,3.33,0.08,3.4,High,72,5.4,84.3,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes
